name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients
just in time for game day,http://www.delish-dish.com/just-in-time-for-game-day/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/just%20in%20time%20for%20game%20day.jpg,"['Balanced', 'High-Fiber']","['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",587.4014198449815,20.61891475554989,83.76259769699439,19.423380468849608,"['white onion', 'lime juice', 'salt', 'kiwi', 'cilantro', 'jalapeño chile', 'chiles', 'olive oil', 'black beans', 'tortilla chips', 'plain Greek yogurt']"
muffin tin turkey meatloaves,http://fitchefchicago.com/muffin-tin-turkey-meatloaves/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/muffin%20tin%20turkey%20meatloaves.jpg,[],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",362.88791228,17.1282186626,24.44184,29.720229067,"['extra virgin olive oil', 'carrots', 'white onion', 'celery', 'garlic', 'chile powder', 'cumin', 'kosher salt', 'black pepper', 'Worcestershire sauce', 'ketchup', 'ground turkey', 'egg', 'Panko breadcrumbs']"
red pepper and onion frittata,http://www.thedailymeal.com/recipes/red-pepper-and-onion-frittata-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/red%20pepper%20and%20onion%20frittata.jpg,['Low-Carb'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",220.71591817500044,16.290301375500007,7.856683200000096,11.603160020000017,"['Greek yogurt', 'eggs', 'kosher salt', 'extra-virgin olive oil', 'red bell peppers', 'yellow onion', 'garlic', 'thyme', 'black pepper']"
clean eating online,https://mealplannerpro.com/member-recipes/clean-eating-online-155830,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/clean%20eating%20online.jpg,[],"['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",386.6424331599763,12.521196499998473,54.453284999996434,17.186799999999817,"['extra virgin olive oil', 'chickpeas', 'cumin', 'lemon zest', 'lemon juice', 'Salt', 'cucumber', 'grape tomatoes', 'white onion', 'cilantro', 'lemon juice', 'olive oil', 'lemon juice', 'olive oil']"
breakfast mac and cheese is a party on a stick,http://www.myrecipes.com/recipe/breakfast-mac-and-cheese-is-a-party-on-a-stick,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20mac%20and%20cheese%20is%20a%20party%20on%20a%20stick.jpg,['Low-Carb'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",767.562637665,61.90685763150001,16.96796180535,35.8249641595,"['unsalted butter', 'all-purpose flour', 'heavy cream', 'whole milk', 'cheese', 'Grana Padano cheese', 'kosher salt']"
mushroom and spinach frittata with smoked gouda,https://chowtimes.com/2009/02/19/mushroom-and-spinach-frittata-with-smoked-gouda/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/mushroom%20and%20spinach%20frittata%20with%20smoked%20gouda.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",221.37995,16.146727000000002,4.95328,14.40988,"['olive oil', 'onion', 'mushrooms', 'Swiss chard', 'eggs', 'Gouda cheese', 'salt', 'pepper']"
sweet potato and black bean breakfast burr,http://thehungrywaitress.com/sweet-potato-and-black-bean-breakfast-burritos/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sweet%20potato%20and%20black%20bean%20breakfast%20burr.jpg,"['Balanced', 'High-Fiber']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",242.0398,9.231785,33.7723,7.683244,"['sweet potato', 'olive oil', 'chili powder', 'garlic powder', 'paprika', 'salt', 'pepper', 'cumin', 'cayenne', 'black bean', 'salsa', 'taco']"
sunshine citrus chicken,https://www.allrecipes.com/recipe/138160/sunshine-citrus-chicken/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sunshine%20citrus%20chicken.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",699.1935914,51.39159696400001,4.9795596,51.41085056000001,"['chicken thighs', 'cumin', 'ground sage', 'salt', 'pepper', 'onion', 'lime', 'orange']"
roasted chickpea snacks,https://mealplannerpro.com/member-recipes/roasted-chickpea-snacks-744606,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20chickpea%20snacks.jpg,"['Balanced', 'High-Fiber']","['Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",312.0351063172875,13.129147763544749,38.61457072515,12.047539389165,"['cans chickpeas', 'canola oil', 'black pepper']"
scrambled eggs with smoked salmon and chives,https://www.epicurious.com/recipes/food/views/scrambled-eggs-with-smoked-salmon-and-chives-103880,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/scrambled%20eggs%20with%20smoked%20salmon%20and%20chives.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",274.22673046750003,20.9338592788,3.92292,17.11823527825,"['eggs', 'chives', 'milk', 'butter', 'onion', 'smoked salmon']"
bed and breakfast baked oatmeal,https://www.allrecipes.com/recipe/239378/bed-and-breakfast-baked-oatmeal/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/bed%20and%20breakfast%20baked%20oatmeal.jpg,"['Balanced', 'Low-Sodium']","['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",208.07432916692224,10.116910606060603,23.037645151581195,7.77611303030303,"['oatmeal', 'baking powder', 'white sugar', 'milk', 'egg', 'dried cranberries', 'coconut', 'nuts']"
breakfast lasagna,https://www.justapinch.com/recipes/breakfast/breakfast-casserole/breakfast-lasagna-3.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20lasagna.jpg,[],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",1161.0099999999998,36.481006,186.66981400000003,23.167186,"['sugar', 'all purpose flour', 'salt', 'milk', 'egg yolks', 'vanilla', 'waffles', 'pancakes', 'blueberries', 'strawberries']"
ladenia with heirloom tomatoes,http://souvlakiforthesoul.com/ladenia-with-heirloom-tomatoes,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/ladenia%20with%20heirloom%20tomatoes.jpg,[],"['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",538.2377720748386,26.302068589497395,66.29601029995806,9.644979579994516,"['water', 'yeast', 'Salt', 'olive oil', 'Flour', 'heirloom tomatoes', 'red onion', 'olive oil', 'sea salt', 'black pepper', 'oregano']"
pan de quinoa y miel for,http://culinary-adventures-with-cam.blogspot.com/2014/12/pan-de-quinoa-y-miel-for-breadbakers.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pan%20de%20quinoa%20y%20miel%20for.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",681.8606666672345,13.356155833335512,129.76035000014116,22.352450000005494,"['cooked red quinoa', 'water', 'salt', 'yeast', 'honey', 'whole wheat flour', 'almonds', 'honey', 'quinoa']"
pomegranate polenta breakfast bowl,https://tastykitchen.com/recipes/special-dietary-needs/pomegranate-polenta-breakfast-bowl/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pomegranate%20polenta%20breakfast%20bowl.jpg,[],"['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",278.68769859660006,11.5167490270125,39.7900369178375,5.9214453664875,"['Polenta', 'Vegetable Stock', 'Olive Oil', 'Sea Salt', 'Black Pepper', 'Spinach', 'Pomegranate', 'Pine Nuts', 'Fresh Basil']"
honey roasted pretzel peanut butter,https://tastykitchen.com/recipes/condiments/honey-roasted-pretzel-peanut-butter/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/honey%20roasted%20pretzel%20peanut%20butter.jpg,"['Low-Carb', 'Low-Sodium']","['Low Potassium', 'Kidney-Friendly', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",788.832,61.13632,39.096,34.508599999999994,"['Honey Roasted Peanuts', 'Honey', 'Pretzels']"
cocoa roasted pumpkin seeds,http://www.eatingwell.com/recipe/275803/cocoa-roasted-pumpkin-seeds/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cocoa%20roasted%20pumpkin%20seeds.jpg,"['Low-Carb', 'Low-Sodium']","['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'FODMAP-Free', 'Kosher']",380.5936,30.97096,16.77184,16.00656,"['sugar', 'unsweetened cocoa powder', 'coconut oil', 'salt', 'pumpkin seeds']"
fantastic focaccia bread,http://www.food.com/recipe/fantastic-focaccia-bread-1940,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fantastic%20focaccia%20bread.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",552.8355297875,31.926703962625,32.11620624625,33.761299489125,"['pizza crust', 'garlic', 'mozzarella cheese', 'romano cheese', 'oregano', 'plum tomatoes']"
egg in avocado,http://www.jeanettekimszal.com/egg-in-avocado/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/egg%20in%20avocado.jpg,"['High-Fiber', 'Low-Carb', 'Low-Sodium']","['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",262.3702000000012,22.17844600000003,11.382330000000136,8.356650000000162,"['avocado', 'egg', 'basil', 'cumin', 'italian seasoning', 'garlic powder']"
sunday morning fried potatoes,http://www.food.com/recipe/sunday-morning-fried-potatoes-59442,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sunday%20morning%20fried%20potatoes.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",226.3295916666684,9.416170666666709,33.021356500000266,3.989201166666796,"['potatoes', 'onion', 'butter', 'garlic', 'dill weed', 'oregano', 'cayenne pepper', 'salt']"
kibbeh batata,https://jewishfoodexperience.com/recipes/kibbeh-batata/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/kibbeh%20batata.jpg,['Balanced'],"['Sugar-Conscious', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",388.9170470598071,19.077993289892213,40.36996050172521,14.706788439279537,"['Yukon Gold potatoes', 'eggs', 'matzo', 'Salt', 'pepper', 'olive oil', 'ground beef', 'cinnamon', 'nutmeg']"
breakfast pancake casserole,https://tastykitchen.com/recipes/breakfastbrunch/breakfast-pancake-casserole/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20pancake%20casserole.jpg,"['Balanced', 'Low-Sodium']","['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",276.8075999996729,9.6688,39.60704799991548,7.871279999999999,"['Eggs', 'Milk', 'Butter', 'All-purpose Flour', 'Granulated Sugar', 'Syrup']"
chicken avocado patties,https://kitchen.nine.com.au/recipes/chicken-avocado-patties/f0b64201-d1e1-44d6-ae8d-c32a0ce49d0a,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chicken%20avocado%20patties.jpg,[],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",678.608,25.94614,79.15298,34.2048,"['chicken mince', 'breadcrumbs', 'avocado', 'red onion', 'corn kernels', 'parsley', 'egg', 'flour', 'olive oil', 'bread', 'mayonnaise', 'salad leaves', 'tomatoes']"
crispy whole roasted cauliflower with everything bagel cheddar,https://www.jennyshearawn.com/crispy-whole-roasted-cauliflower-with-everything-bagel-cheddar/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/crispy%20whole%20roasted%20cauliflower%20with%20everything%20bagel%20cheddar.jpg,['Low-Carb'],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",221.81723408230505,18.7017574671893,7.77596401097,6.810086277472,"['cauliflower', 'extra virgin olive oil', 'Cheddar Cheese', 'Panko bread crumbs', 'Salt', 'Pepper']"
goat cheese and red pepper frittata,https://www.foodnetwork.com/recipes/goat-cheese-and-red-pepper-frittata-2735604,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/goat%20cheese%20and%20red%20pepper%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",380.5385053400991,30.301915593779093,6.4276803541916765,20.533091825281826,"['olive oil', 'shallots', 'red bell pepper', 'dried oregano', 'dried thyme', 'red pepper flakes', 'kosher salt', 'kosher salt', 'black pepper', 'black pepper', 'eggs', 'heavy cream', 'Parmesan cheese', 'soft goat cheese', 'parsley']"
spicy cashews,https://tastykitchen.com/recipes/appetizers-and-snacks/spicy-cashews/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/spicy%20cashews.jpg,['Low-Sodium'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",351.59615,24.592005,27.61279,10.23859,"['Cashews', 'Maple Syrup', 'Cayenne Pepper', 'Cumin', 'Salt']"
three colour fritatta,https://www.recipecommunity.com.au/main-dishes-vegetarian-recipes/three-colour-fritatta/1zat5kwv-ee547-879042-beea0-lkp7a5b9,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/three%20colour%20fritatta.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",317.87140880000004,21.75529336,16.653547424000003,14.574488640000002,"['butter', 'Cheddar cheese', 'garlic', 'leek', 'olive oil', 'eggs', 'rice flour', 'feta cheese', 'salt', 'black pepper', 'rosemary', 'basil', 'cherry tomatoes', 'red onion', 'Kalamata Olives']"
banana walnut steel cut oatmeal,http://stirthepotwithwendy.com/banana-walnut-steel-cut-oatmeal/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/banana%20walnut%20steel%20cut%20oatmeal.jpg,[],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",214.8014499993644,8.807935666647753,31.705224999888515,5.03136316664482,"['water', 'steel cut oat', 'kosher salt', 'butter', 'old fashioned oat', 'banana', 'brown sugar', 'vanilla', 'skim milk', 'walnut']"
mexican breakfast pizza,http://memeinge.com/blog/mexican-breakfast-pasta/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/mexican%20breakfast%20pizza.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",299.2466923175,8.809071119675,40.46693556697501,16.133171126200004,"['olive oil', 'onion', 'bell pepper', 'garlic', 'jalapeno', 'salt', 'pasta', 'black bean', 'egg', 'cheese']"
flat iron steak with cocoa nibs and coffee rub,https://castellodiamorosa.com/flat-iron-steak-with-cocoa-nibs-and-coffee-rub/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/flat%20iron%20steak%20with%20cocoa%20nibs%20and%20coffee%20rub.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",558.946541438945,31.440554506730884,20.339399999684662,60.44733382188608,"['flat iron steak', 'cocoa nibs', 'coffee', 'chili powder', 'kosher salt', 'granulated onion', 'granulated garlic', 'Herbs de Provence', 'smoked paprika', 'black pepper', 'dry mustard', 'grapeseed oil']"
caribbean steel cut oats with fruit and yogurt,https://www.tablespoon.com/recipes/caribbean-steel-cut-oats-with-fruit-and-yogurt/86a82e10-1641-4c68-96a9-b1498ecabd06,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/caribbean%20steel%20cut%20oats%20with%20fruit%20and%20yogurt.jpg,"['High-Fiber', 'Low-Sodium']","['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",297.534533145,18.763773188625,31.129449008975,6.156204066025,"['water', 'coconut milk', 'ground cinnamon', 'salt', 'steel-cut oats', 'honey', 'vanilla yogurt', 'mango', 'raspberries']"
smoky avocado quinoa breakfast bowl,http://www.thedailymeal.com/recipes/smoky-avocado-quinoa-breakfast-bowl-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/smoky%20avocado%20quinoa%20breakfast%20bowl.jpg,"['Balanced', 'High-Fiber', 'Low-Sodium']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",283.51829570773805,10.180026880868072,39.7596962500581,10.76824811358577,"['olive oil', 'yellow onion', 'Garlic', 'smoked paprika', 'quinoa', 'vegetable stock', 'avocado', 'lime juice', 'white beans', 'spinach']"
