name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients,uri
basic couscous,https://www.cookforyourlife.org/recipes/basic-couscous,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/basic%20couscous.jpg,['Low-Fat'],"['Sugar-Conscious', 'Low Sugar', 'Low Potassium', 'Kidney-Friendly', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",285.6073536,3.31792,53.58156,8.82992,"['water', 'Olive oil', 'Salt', 'couscous']",http://www.edamam.com/ontologies/edamam.owl#recipe_f4d2b9269d16ccb570d64ded99638fda
lemony fresh green beans with new potato medley,https://geauxaskalice.com/lemony-fresh-green-beans-new-potato-medley/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/lemony%20fresh%20green%20beans%20with%20new%20potato%20medley.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",219.90639365498404,4.67183316695,41.413933101450006,5.360646130099999,"['new potatoes', 'green beans', 'Olive oil', 'Kosher Salt', 'lemons', 'balsamic vinegar', 'fresh rosemary']",http://www.edamam.com/ontologies/edamam.owl#recipe_c4ccc47347a16fac4a6a36d7f5c06f26
pesto lasagna rolls,https://www.foodnetwork.com/recipes/food-network-kitchen/pesto-lasagna-rolls-3696449,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pesto%20lasagna%20rolls.jpg,[],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",909.7116321115742,59.80745269060826,48.19053187555223,45.2237513449294,"['Kosher salt', 'black pepper', 'lasagna noodles', 'unsalted butter', 'all-purpose flour', 'whole milk', 'egg', 'whole milk ricotta', 'spinach', 'mozzarella', 'Parmesan', 'pesto', 'extra-virgin olive oil', 'Crushed red pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_2d8da2b9958ff2bb13f9a238037546aa
vegetarian moussaka,http://allrecipes.com/Recipe/Vegetarian-Moussaka/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/vegetarian%20moussaka.jpg,"['Balanced', 'High-Fiber']","['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",401.1264266262545,18.192390550504754,44.09215788188752,18.593915756392565,"['tomatoes', 'dried oregano', 'milk', 'ground nutmeg', 'garlic', 'butter', 'olive oil', 'egg', 'all-purpose flour', 'eggplant', 'lentils', 'parsley', 'zucchini', 'onion', 'feta cheese', 'white vinegar', 'potatoes', 'Parmesan cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_effe50446bb2111823c465aef08e3e6e
creamed spinach,https://www.allrecipes.com/recipe/92635/creamed-spinach/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/creamed%20spinach.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",220.9943335040109,11.884577890517216,17.53595248417437,14.94694528691879,"['whole milk', 'spinach', 'garlic', 'butter', 'all-purpose flour', 'Parmesan cheese', 'ground nutmeg', 'Salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_9757534dfe94bfa11f006382d4ea2842
white peach and mascarpone pizza,http://thecubanreuben.com/pizzaparty/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/white%20peach%20and%20mascarpone%20pizza.jpg,[],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",571.3892741598299,20.05826381799942,85.54814297095747,13.481628652999962,"['water', 'sugar', 'yeast', 'flour', 'whole wheat flour', 'extra virgin olive oil', 'salt', 'flour', 'oil', 'balsamic vinegar', 'mascarpone cheese', 'honey', 'peaches', 'mint leaves']",http://www.edamam.com/ontologies/edamam.owl#recipe_9dba0907f8955daf5a9f19d364ffa4c6
duck red curry,https://www.womensweeklyfood.com.au/recipes/duck-red-curry-8396,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/duck%20red%20curry.jpg,['Low-Carb'],"['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",856.4641335276299,74.91303703412157,28.764072020230152,21.987284306099152,"['red curry paste', 'coconut milk', 'chicken stock', 'kaffir lime leaves', 'fish sauce', 'lime juice', 'thai basil', 'duck', 'lychees', 'bamboo shoots', 'chillies']",http://www.edamam.com/ontologies/edamam.owl#recipe_62e9b8f54e877b822476a761f5230916
chipotle turkey chili,https://tastykitchen.com/recipes/soups/chipotle-turkey-chili/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chipotle%20turkey%20chili.jpg,['High-Fiber'],"['Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",546.4003568962501,20.453346058806247,56.408623467556254,38.57041110191876,"['White Onion', 'Garlic', 'Extra Virgin Olive Oil', 'can Tomatoes', 'Chipotles In Adobo', 'Ground Turkey', 'Chili Powder', 'Salt', 'Black Pepper', 'Pinto Beans', 'Red Kidney Beans', 'Chicken Stock', 'Cumin']",http://www.edamam.com/ontologies/edamam.owl#recipe_4a142fa785148495ee6a8692f4b513e1
mushroom and cabbage mandoo,http://www.kimchimom.com/mushroom-and-cabbage-mandoo/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/mushroom%20and%20cabbage%20mandoo.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",373.63687801355843,9.542527495488986,59.58910997188209,14.18503480532192,"['Cooking oil', 'green cabbage', 'cremini mushrooms', 'shiitake mushrooms', 'scallions', 'minced ginger', 'garlic', 'oil', 'soy sauce', 'salt', 'pepper', 'bread', 'egg', 'wrappers']",http://www.edamam.com/ontologies/edamam.owl#recipe_0f30fa765470894e3a7fb9fe8a19691e
slow cooker holiday green bean casserole,http://www.lifesatomato.com/2018/11/10/slow-cooker-holiday-green-bean-casserole/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/slow%20cooker%20holiday%20green%20bean%20casserole.jpg,[],"['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",538.7147259256251,31.555558878631253,43.07366469215,22.932230193200002,"['frozen green beans', 'Alfredo sauce', 'water chestnuts', 'mushrooms', 'roasted red bell pepper', 'Parmesan cheese', 'black pepper', 'Onions', 'pecans']",http://www.edamam.com/ontologies/edamam.owl#recipe_8069bae00a3af8a7130e9b127c580bfc
moroccan style chicken,http://www.food.com/recipe/moroccan-style-chicken-224920,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/moroccan%20style%20chicken.jpg,['Low-Carb'],"['Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",514.9481381999748,31.990081618799547,18.67834049999454,37.96388282799918,"['olive oil', 'cumin', 'turmeric', 'paprika', 'coriander', 'garlic salt', 'red pepper flakes', 'chicken', 'onion', 'dried apricot', 'chicken stock']",http://www.edamam.com/ontologies/edamam.owl#recipe_bfe7b70bf01f15341647030dfff812fc
lazy lady cabbage rolls,http://www.recipezaar.com/Lazy-Lady-Cabbage-Rolls-44080,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/lazy%20lady%20cabbage%20rolls.jpg,[],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",306.6402989600227,18.516974800000003,15.91023858333899,18.217427985800004,"['Worcestershire sauce', 'tomato soup', 'cabbage', 'salt', 'water', 'ground beef', 'beef broth', 'egg white', 'onion', 'rice', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_ec4debcf25e0ee05a48e2de1135a1f24
minted couscous with pomegranate seeds,http://www.cookstr.com/recipes/minted-couscous-with-pomegranate-seeds,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/minted%20couscous%20with%20pomegranate%20seeds.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",239.88528280001105,11.186273928000313,30.108866059999315,4.8423032920021685,"['extra virgin olive oil', 'Sea salt', 'couscous', 'red onions', 'pomegranate', 'spearmint', 'lemon juice', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_5f71874dabe8b66eafb317fba544528c
herb grilled rib lamb chops,http://www.food.com/recipe/herb-grilled-rib-lamb-chops-371064,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/herb%20grilled%20rib%20lamb%20chops.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",624.0162809249681,58.02603969049825,2.9872885912468314,20.397086248248012,"['lamb rib chops', 'cooking wine', 'parsley', 'fresh rosemary', 'fresh thyme', 'garlic', 'Dijon mustard', 'extra virgin olive oil', 'sea salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_a14313d31ebca1253dfb693f109ee593
herb and ricotta cheese frittata,http://www.italianfoodforever.com/2017/08/herb-and-ricotta-cheese-frittata/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/herb%20and%20ricotta%20cheese%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",269.416,18.28456,5.2132000000000005,20.28996,"['Eggs', 'Whole Milk', 'Fresh Herbs', 'Salt', 'Pecorino Cheese', 'Ricotta Cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_d21e1348ddb1e84755dce3b87885bcd9
chili with a kick,http://lindleypless.com/food/chili-kick/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chili%20with%20a%20kick.jpg,[],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",599.6194459491419,31.745988138849913,43.419433492537095,32.43162588748858,"['ground beef', 'canola oil', 'sweet onion', 'red bell pepper', 'chili pepper', 'cumin', 'chili powder', 'kidney beans', 'crushed tomatoes', 'chipotles', 'beer', 'bbq sauce', 'brown sugar']",http://www.edamam.com/ontologies/edamam.owl#recipe_1bbaf9377ff42a343b9b7f413070c88b
carribean lamb curry,http://www.food.com/recipe/carribean-lamb-curry-470404,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/carribean%20lamb%20curry.jpg,['Low-Carb'],"['Sugar-Conscious', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",665.9590072224566,52.00089232857924,23.343592861684368,27.778607535656676,"['lamb shoulder', 'onions', 'celery', 'carrots', 'potatoes', 'fresh thyme', 'green onions', 'curry powder', 'flour', 'beef stock', 'coconut milk', 'fresh ginger', 'vegetable oil', 'water']",http://www.edamam.com/ontologies/edamam.owl#recipe_c88adc1ebfc007419dbfa711992003fd
slow cooker honey garlic meatballs,http://lovetobeinthekitchen.com/2017/05/17/slow-cooker-honey-garlic-meatballs/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/slow%20cooker%20honey%20garlic%20meatballs.jpg,[],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",522.9241169296507,31.820945900000005,31.442643749909827,28.21799847514989,"['brown sugar', 'honey', 'ketchup', 'soy sauce', 'garlic', 'meatball']",http://www.edamam.com/ontologies/edamam.owl#recipe_2cab6f475e0e89ee73ddaeaf8202d4fe
chicken stir fry with snow peas and cashew nuts,http://www.recipezaar.com/Chicken-Stir-Fry-with-Snow-Peas-and-Cashew-Nuts-13511,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chicken%20stir%20fry%20with%20snow%20peas%20and%20cashew%20nuts.jpg,['Low-Carb'],"['Sugar-Conscious', 'Mediterranean', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",381.06508333324587,27.81525049999911,11.309906499981548,20.137784333331293,"['chicken stock', 'sherry', 'soy sauce', 'cornflour', 'garlic', 'cashews', 'snow peas', 'chicken thigh', 'onions', 'ground ginger', 'oil']",http://www.edamam.com/ontologies/edamam.owl#recipe_55d57e9b98840d05457c6965b9445f93
penne with chicken mango sausage and spinach,http://www.food.com/recipe/penne-with-chicken-mango-sausage-and-spinach-461432,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/penne%20with%20chicken%20mango%20sausage%20and%20spinach.jpg,['Balanced'],"['Sugar-Conscious', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",551.7357518607452,17.099081996853702,72.63747777010528,25.364101351753057,"['pasta', 'chicken sausage', 'Spinach', 'extra virgin olive oil', 'onion powder', 'garlic powder', 'ginger powder', 'salt', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_e2dff701eab43f60a1266d44783dc082
tofu lasagna,http://allrecipes.com/Recipe/Tofu-Lasagna/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/tofu%20lasagna.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",669.7261174275,38.57540799612501,36.050639455775,46.142618713999994,"['ground nutmeg', 'spaghetti sauce', 'eggs', 'firm tofu', 'salt', 'mozzarella cheese', 'milk', 'black pepper', 'Parmesan cheese', 'dried parsley', 'lasagna noodles']",http://www.edamam.com/ontologies/edamam.owl#recipe_f08c707eb14811170cb889d5f9cee3ee
low fodmap cilantro lime rice,https://www.fodmapeveryday.com/recipes/low-fodmap-cilantro-lime-rice,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/low%20fodmap%20cilantro%20lime%20rice.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",318.64208414915265,11.921883419348477,47.982526863799464,4.677229923923997,"['cooked rice', 'cilantro', 'scallions greens', 'vegetable oil', 'lime juice', 'kosher salt', 'black pepper', 'lime']",http://www.edamam.com/ontologies/edamam.owl#recipe_66a4df024d585a867fc42d7188240d71
tricolor salad pizzas,https://www.foodnetwork.com/recipes/ellie-krieger/tricolor-salad-pizzas-3362538,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/tricolor%20salad%20pizzas.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",450.71039074012043,23.773608597601587,42.154120960752905,17.129154877839085,"['Cooking spray', 'parmesan cheese', 'mozzarella cheese', 'whole-wheat pizza dough', 'cornmeal', 'extra-virgin olive oil', 'ricotta cheese', 'pepper', 'radicchio', 'endive', 'grape tomatoes', 'arugula', 'balsamic vinegar']",http://www.edamam.com/ontologies/edamam.owl#recipe_ebafc7ff57f2be5c88789c23babfb277
the easiest roasted chicken,https://www.spicesinmydna.com/the-easiest-roasted-chicken/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/the%20easiest%20roasted%20chicken.jpg,['Low-Carb'],"['Sugar-Conscious', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",597.3027064580002,37.325062698872,21.12047875,43.17449382032,"['chicken', 'sea salt', 'black pepper', 'lemon', 'fresh thyme', 'red potatoes', 'sweet potatoes', 'parsnips', 'celery root', 'olive oil', 'chicken broth']",http://www.edamam.com/ontologies/edamam.owl#recipe_a5f10439de22e89c7a19f547764ccb87
classic buffalo wings,http://feastonthecheap.net/classic-buffalo-wings/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/classic%20buffalo%20wings.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",740.2232514466468,48.7622205896288,9.896529061915768,64.80513941108312,"['cumin', 'paprika', 'allspice', 'ground ginger', 'cayenne pepper', 'garlic powder', 'onion powder', 'brown sugar', 'salt', 'pepper', 'cider vinegar', 'chicken wings']",http://www.edamam.com/ontologies/edamam.owl#recipe_2d5bf8e89d41847468a24f5cb8f8ccd3
frittata with kale raab,https://www.allrecipes.com/recipe/273746/frittata-with-kale-raab/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/frittata%20with%20kale%20raab.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",243.4736754513157,9.636958136140011,29.31232090476349,19.068571312805638,"['kale', 'olive oil', 'eggs', 'Parmesan cheese', 'milk', 'salt', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_e151a4f940ef522509620fec4a809fec
saffron and olive pappardelle,https://eatsmarter.com/recipes/saffron-and-olive-pappardelle,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/saffron%20and%20olive%20pappardelle.jpg,"['Balanced', 'High-Fiber']","['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",536.6538006009262,16.377540956017462,83.11720487019538,14.080390734034154,"['Pappardelle', 'Salt', 'Onions', 'black Olives', 'Olive oil', 'Margarine', 'Saffron', 'Pepper', 'Arugula']",http://www.edamam.com/ontologies/edamam.owl#recipe_c53471c521e3bf3a6356aa096345571b
spinach alfredo enchiladas,https://www.allrecipes.com/recipe/231863/spinach-alfredo-enchiladas/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/spinach%20alfredo%20enchiladas.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",997.58962362,58.11707512820001,76.5340028879,45.517915066300006,"['olive oil', 'yellow onion', 'garlic', 'mushrooms', 'spinach', 'Jack cheese', 'cottage cheese', 'sour cream', 'salt', 'black pepper', 'flour tortillas', 'Alfredo sauce', 'mozzarella cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_00ccd0104c73dd14b7fb3597581ec824
roasted garlic spiced hummus,http://www.thetastybiteblog.com/2015/05/01/roasted-garlic-spiced-hummus/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20garlic%20spiced%20hummus.jpg,"['Balanced', 'High-Fiber']","['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",201.94637115862028,9.506338561772118,23.878658160526122,7.245723940011294,"['garlic', 'can chickpea', 'tahini', 'lemon juice', 'olive oil', 'cumin', 'cayenne pepper', 'salt', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_679aac8463e994505d9606597600b68e
